Id,District,County,Parish,Address,Latitude,Longitude,Inspection Utility,Inspection Time,Opening Hours
604,Porto,Vila Nova de Gaia,,"Matosinhos, Portugal",41.182746887207,-8.68512439727783,0.41,30,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
605,Porto,Porto,Boavista,"Rua da Rainha Dona Estefania 12, 4150-302 Porto, Portugal",41.1516401,-8.6292624,0.33,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
606,Porto,,Baixa,"Rua 31 de Janeiro 171, 4000-543 Porto, Portugal",41.14623,-8.60802,0.57,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
607,Porto,Maia,Chancidro,"Rua do Doutor António Maia Aroso 241, 4470-567 Maia, Portugal",41.24846,-8.64557,0.99,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
608,Porto,Paredes,,"Lordelo, Portugal",41.2399101257324,-8.41545009613037,0.17,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
609,Porto,Porto,Ramalde,"Rua Manuel Pinto de Azevedo 706, 4100-320 Porto, Portugal",41.17537,-8.64977,0.88,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
610,Porto,,,"Avenida da República 339, 4450-242 Matosinhos, Portugal",41.18024,-8.68943,0.25,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
611,Porto,,,"Rua da Póvoa 729, 4495-121 Póvoa de Varzim, Portugal",41.3973459,-8.742284,0.33,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
612,Porto,Matosinhos,Montedouro,"Rua das Rosas 109, 4455-550 Matosinhos, Portugal",41.23073,-8.70452,0.65,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
613,Porto,Porto,Bonfim,"Rua do Heroísmo 67, 4300-258 Porto, Portugal",41.14687,-8.59018,0.46,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
614,Porto,Porto,Santo Ildefonso,"Rua do Doutor Alfredo de Magalhães 46, 4000-061 Porto, Portugal",41.154311,-8.6093753,0.02,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
615,Porto,Porto,Cedofeita,"Rua do Breiner 381, 4050-127 Porto, Portugal",41.15044,-8.62196,0.78,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
616,Porto,Maia,Bajouca,"Rua de Sá 1281, 4475-162 Maia, Portugal",41.2733998,-8.6385748,0.74,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
617,Porto,Vila Nova de Gaia,Corvo,"Rua do Corvo 634, 4410-439 Vila Nova de Gaia, Portugal",41.04869,-8.62817,0.26,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
618,Porto,Matosinhos,Custóias,"Largo do Souto 55, 4460-830 Matosinhos, Portugal",41.2038764,-8.6418749,0.01,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
619,Porto,Vila Nova de Gaia,São Miguel,"Rua de São Miguel, 4415-701 Vila Nova de Gaia, Portugal",41.04635,-8.52424,0.8,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
620,Porto,,Lordelo do Ouro,"Rua de Correia de Sá 15, 4150-229 Porto, Portugal",41.162537,-8.6588484,0.43,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
621,Porto,Gondomar,São Pedro da Cova,"Rua de São Pedro da Cova 466, 4510-431 Gondomar, Portugal",41.1558,-8.51036,0.8,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
622,Porto,,Padrão da Légua,"Travessa de São Gens 209, 4460-821 Matosinhos, Portugal",41.193195,-8.6388055,0.04,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
623,Porto,,Boavista,"Rua de Pedro Hispano 515, 4100-398 Porto, Portugal",41.16247,-8.63627,0.49,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
624,Porto,Amarante,Fridão,"Fridão, Amarante, Portugal",41.31297,-8.03381,0.21,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
625,Porto,Vila Nova de Gaia,,"Matosinhos, Portugal",41.182746887207,-8.68512439727783,0.91,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
626,Porto,Póvoa de Varzim,Póvoa de Varzim,"Rua Frei Luiz de Santa Clara 163, 4490 Póvoa de Varzim, Portugal",41.3857738,-8.753302,0.34,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
627,Porto,,,"Rua das Mimosas 427, 4745-104 Trofa, Portugal",41.3067255,-8.6000963,0.63,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
628,Porto,Porto,Lordelo do Ouro,"Rua de Fez 1121, 4150-333 Porto, Portugal",41.1619,-8.66397,0.03,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
629,Porto,Lousada,Estrada,"Estrada, Lousada, Portugal",41.31174,-8.24878,0.49,30,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
630,Porto,,Vitória,"Rua de Avis 39, 4050-075 Porto, Portugal",41.14798,-8.61325,0.41,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
631,Porto,,,"Rua Nova de Pereira, 4485-805 Vila do Conde, Portugal",41.27935,-8.67974,0.09,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
632,Porto,Vila Nova de Gaia,Vilar do Paraíso,"Rua de São Pedro 129, 4405-809 Vila Nova de Gaia, Portugal",41.08569,-8.61714,0.12,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
633,Porto,,,"Rua Brito Capelo 994, 4450-069 Matosinhos, Portugal",41.17888,-8.68953,0.48,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
634,Porto,Póvoa de Varzim,Póvoa de Varzim,"Rua Latino Coelho 732, 4490-650 Póvoa de Varzim, Portugal",41.38447,-8.77045,0.18,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
635,Porto,Trofa,São Martinho-Bougado,"Rua Vale do Ave 26, 4785-124 Trofa, Portugal",41.33991,-8.52613,0.38,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
636,Porto,Paredes,São Martinho,"Rua Antiga de São Martinho, 4585 Paredes, Portugal",41.22005,-8.41558,0.21,30,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
637,Porto,,Aguçadoura,"Rua das Flores 27, 4495-034 Póvoa de Varzim, Portugal",41.42517,-8.77867,0.46,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
638,Porto,Matosinhos,Senhora da Hora,"Rua da Lagoa 1268, 4460 Matosinhos, Portugal",41.1876,-8.65971,0.59,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
639,Porto,Porto,Ramalde,"Rua Arquitecto Cassiano Barbosa 44, 4100-009 Porto, Portugal",41.16603,-8.64925,0.28,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
640,Porto,Matosinhos,Matosinhos,"Rua dos Heróis de França 9, 4450 Matosinhos, Portugal",41.18406,-8.69686,0.69,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
641,Porto,Felgueiras,"União das Freguesias de Margaride (santa Eulália), Várzea, Lagares, Varziela e Moure","Rua Luís de Camões, 4610196 Felgueiras (União das Freguesias de Margaride (santa Eulália), Várzea, Lagares, Varziela e Moure)",41.36121,-8.20348,0.02,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
642,Porto,Gondomar,Rio Tinto,"Rio Tinto, Gondomar, Portugal",41.17271,-8.55665,0.19,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
643,Porto,Valongo,Retorta,"Rua Gago Coutinho 68, 4440-139 Valongo, Portugal",41.1769308,-8.4626141,0.39,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
644,Porto,Vila Nova de Gaia,Francelos,"Avenida dos Sanatórios 898, 4405-604 Vila Nova de Gaia, Portugal",41.08292,-8.6478,0.79,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
645,Porto,,Moutadas,"Rua das Moutadas 74, 4405-665 Vila Nova de Gaia, Portugal",41.07185,-8.65234,0.79,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
646,Porto,Porto,Foz do Douro,"Rua de Júlio de Brito 54, 4150-449 Porto, Portugal",41.1549541,-8.6670609,0.25,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
647,Porto,Santo Tirso,"União das Freguesias de Santo Tirso, Couto (santa Cristina e São Miguel) e Burgães","Rua de Friães de Cima 163, 4780477 Santo Tirso (União das Freguesias de Santo Tirso, Couto (santa Cristina e São Miguel) e Burgães)",41.3457,-8.48731,0.66,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
648,Porto,,Massarelos,"Rua de Júlio Dinis 282, 4050-318 Porto, Portugal",41.15147,-8.62567,0.14,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
649,Porto,,Lavadores,"Estrada da Circunvalação 13220, 4460-286 Matosinhos, Portugal",41.17734,-8.6602,0.29,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
650,Porto,Matosinhos,"União das Freguesias de Perafita, Lavra e Santa Cruz do Bispo","Travessa de Madoufe, 4455478 Matosinhos (União das Freguesias de Perafita, Lavra e Santa Cruz do Bispo)",41.22779,-8.69251,1.0,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
651,Porto,Maia,Terramonte,"Rua Manuel Gonçalves Lage 1428, 4425-122 Maia, Portugal",41.1998568,-8.5997186,0.34,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
652,Porto,Vila Nova de Gaia,Avintes,"Rua 5 de Outubro 588, 4430-805 Vila Nova de Gaia, Portugal",41.1065938,-8.5532988,0.19,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
653,Porto,Porto,Ramalde,"Rua das Andresas 306, 4100-051 Porto, Portugal",41.16625,-8.647,0.73,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
654,Porto,Amarante,Gondar,"Gondar, Amarante, Portugal",41.25539,-8.02869,0.46,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
655,Porto,,,"Rua de São Bento 1, 4780-546 Santo Tirso, Portugal",41.34387,-8.47268,0.18,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
656,Porto,Paredes,Gandra,"Avenida Padre Luís Pinto Carneiro 487, 4585-172 Paredes, Portugal",41.2013033,-8.4407273,0.87,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
657,Porto,Porto,Boavista,"Rua da Piedade 77, 4050-481 Porto, Portugal",41.1519805,-8.6277384,0.9,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
658,Porto,,,"Rua Dom António Ferreira Gomes, 4400-112 Vila Nova de Gaia, Portugal",41.12562,-8.61402,0.5,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
659,Porto,,Leça do Balio,"Rua Santana 50, 4465-740 Matosinhos, Portugal",41.20593,-8.6145,0.3,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
660,Porto,Paredes,,"Gandra, Portugal",41.195499420166016,-8.43529987335205,0.89,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
661,Porto,Matosinhos,"União das Freguesias de Custóias, Leça do Balio e Guifões, Araújo","Rua de Gondivai, 4465 Matosinhos (União das Freguesias de Custóias, Leça do Balio e Guifões)",41.21474,-8.63514,0.2,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
662,Porto,Paredes,Aguiar de Sousa,"Rua Fundo de Alvre, 4585008 Paredes (Aguiar de Sousa)",41.13085,-8.42298,0.36,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
663,Porto,,Boavista,"Rua do Eng. António de Almeida 70, 4100-065 Porto, Portugal",41.16122,-8.64208,0.21,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
664,Porto,Marco de Canaveses,Agrela,"Agrela, Marco de Canaveses, Portugal",41.11638,-8.17123,0.18,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
665,Porto,Santo Tirso,Orgal,"Rua Ferreira de Lemos 290, 4780-468 Santo Tirso, Portugal",41.33568,-8.47648,0.35,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
666,Porto,Maia,Terramonte,"Rua Manuel Gonçalves Lage 1394, 4425-122 Maia, Portugal",41.2002261,-8.5994586,0.3,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
667,Porto,Vila Nova de Gaia,Valadares,"Rua Ribeira do Castro 160, 4405 Vila Nova de Gaia, Portugal",41.1009291,-8.637632,0.4,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
668,Porto,,,"Rua das Pedreiras 193, 4440-583 Valongo, Portugal",41.1909392,-8.4928342,0.98,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
669,Porto,Vila do Conde,,"Árvore, Portugal",41.33958053588867,-8.72095012664795,0.65,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
670,Porto,,Senhora da Hora,"Avenida Fabril do Norte 837, 4460-444 Matosinhos, Portugal",41.18697,-8.65504,0.16,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
671,Porto,Valongo,Valongo,"Rua Fonte da Senhora 65, 4440-653 Valongo, Portugal",41.19038,-8.50998,0.74,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
672,Porto,,Maia,"Avenida António Santos Leite 151, 4470-142 Maia, Portugal",41.22983,-8.62057,0.58,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
673,Porto,Valongo,Ermesinde,"Rua da Bela 433, 4445-344 Valongo, Portugal",41.22536,-8.54832,0.81,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
674,Porto,Matosinhos,"União das Freguesias de Matosinhos e Leça da Palmeira, Santa Cruz do Bispo","Rua Gonçalves Zarco, 4450685 Matosinhos (União das Freguesias de Matosinhos e Leça da Palmeira)",41.20267,-8.68543,0.24,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
675,Porto,,Árvore,"Rua Varziela, 4480-122 Vila do Conde, Portugal",41.33714,-8.71719,0.95,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
676,Porto,Felgueiras,Macieira da Lixa,"Travessa Pinhal Basto, 4615 Felgueiras, Portugal",41.34138,-8.15673,0.54,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
677,Porto,Vila do Conde,Areia-Gafa,"Rua Almeida Garrett 40, 4485-480 Vila do Conde, Portugal",41.31084,-8.72938,0.67,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
678,Porto,,Gonçalves,"Rua de Gonçalves Zarco 1129, 4450-685 Matosinhos, Portugal",41.19993,-8.68682,0.83,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
679,Porto,Baião,,"Rua de São Tomé de Covelas, 4640 Baião, Portugal",41.13009,-7.97253,0.49,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
680,Porto,,Tougues,"Rua de Real 38, 4480-480 Vila do Conde, Portugal",41.36189,-8.70225,0.89,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
681,Porto,,Baguim do Monte,"Rua Dom João de Castro, 4435-674 Gondomar, Portugal",41.18193,-8.53139,0.31,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
682,Porto,,São Pedro da Afurada,"Praceta de Henrique Moreira, 4400-346 Vila Nova de Gaia, Portugal",41.14051,-8.63531,0.29,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
683,Porto,,,"Rua de José Rodrigues 57, 4460-034 Matosinhos, Portugal",41.19434,-8.66382,0.27,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
684,Porto,Porto,"Porto, União das Freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória","Rua dos Bragas 364, 4050122 Porto",41.15286,-8.61493,0.13,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
685,Porto,Santo Tirso,Aves,"Travessa da Ponte da Pinguela, 4795147 Santo Tirso (Aves)",41.36715,-8.41885,0.77,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
686,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua Rei Ramiro 870, 4400-281 Vila Nova de Gaia, Portugal",41.1364,-8.62689,0.83,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
687,Porto,Maia,"Castêlo da Maia, Gemunde","Rua da Barranha, 4475116 Maia (Castêlo da Maia)",41.26826,-8.64897,0.58,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
688,Porto,Gondomar,Baguim do Monte,"Largo de São Brás, 4435804 Gondomar (Baguim do Monte)",41.1882,-8.5387,0.66,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
689,Porto,Porto,Bonfim,"Avenida de Fernão de Magalhães 588, 4350-150 Porto, Portugal",41.15498,-8.59529,0.99,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
690,Porto,,Gandra,"Avenida Padre Luís Pinto Carneiro, 4585-075 Paredes, Portugal",41.20226,-8.4418,0.56,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
691,Porto,Gondomar,"União das Freguesias de Gondomar (são Cosme), Valbom e Jovim, Jovim","Rua das Cabanas 1230, 4510023 Gondomar",41.11658,-8.52972,0.45,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
692,Porto,Porto,Santo Ildefonso,"Rua Fernandes Tomás 557, 4000-217 Porto, Portugal",41.14959,-8.60518,0.1,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
693,Porto,Gondomar,Carreira,"Rua de Nossa Senhora do Amparo 710, 4435-351 Gondomar, Portugal",41.17858,-8.5388,0.59,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
694,Porto,Valongo,Alfena,"Rua Rainha Santa Isabel 101, 4445-186 Valongo, Portugal",41.2340282,-8.5282879,0.26,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
695,Porto,Amarante,Vila Meã,"Travessa da Ramalhada, 4605350 Amarante (Vila Meã)",41.23792,-8.1776,0.28,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
696,Porto,Póvoa de Varzim,"União das Freguesias de Aver-o-Mar, Amorim e Terroso, A Ver-o-Mar","Rua Martins da Fonte, 4490104 Póvoa de Varzim (União das Freguesias de Aver-o-Mar, Amorim e Terroso)",41.40033,-8.77098,0.43,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
697,Porto,Maia,Gandra,"Rua Central de Ardegães 117, 4425-046 Maia, Portugal",41.22205,-8.56837,0.53,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
698,Porto,Lousada,,"Vilar do Torno e Alentem, Portugal",41.2866592407227,-8.22844982147217,0.63,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
699,Porto,Maia,Nogueira,"Travessa Doutor Augusto Martins 107, 4475-459 Maia, Portugal",41.23413,-8.59278,0.38,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
